table,_start,_stop,_time,_value,_field,_measurement,series
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1980-05-31T00:00:00Z,3489.85425,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1980-06-30T00:00:00Z,3323.04948,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1980-07-31T00:00:00Z,3478.13483,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1980-08-31T00:00:00Z,3699.59595,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1980-09-30T00:00:00Z,3400.1635,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1980-10-31T00:00:00Z,3722.34387,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1980-11-30T00:00:00Z,3425.47817,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1980-12-31T00:00:00Z,3157.17221,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-01-31T00:00:00Z,3086.44627,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-02-28T00:00:00Z,3270.71386,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-03-31T00:00:00Z,3377.02819,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-04-30T00:00:00Z,3383.10748,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-05-31T00:00:00Z,3218.39212,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-06-30T00:00:00Z,3529.71605,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-07-31T00:00:00Z,3290.89526,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-08-31T00:00:00Z,3460.67243,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-09-30T00:00:00Z,3530.89675,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-10-31T00:00:00Z,3829.75922,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-11-30T00:00:00Z,3628.33636,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1981-12-31T00:00:00Z,3040.14376,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-01-31T00:00:00Z,3506.31344,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-02-28T00:00:00Z,3927.56759,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-03-31T00:00:00Z,3702.04908,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-04-30T00:00:00Z,3752.61806,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-05-31T00:00:00Z,3763.08439,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-06-30T00:00:00Z,3739.62688,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-07-31T00:00:00Z,4032.96167,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-08-31T00:00:00Z,4100.38766,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-09-30T00:00:00Z,3795.71994,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-10-31T00:00:00Z,3874.37882,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-11-30T00:00:00Z,3464.99235,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1982-12-31T00:00:00Z,2933.8664,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-01-31T00:00:00Z,3277.53088,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-02-28T00:00:00Z,3577.0613,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-03-31T00:00:00Z,3679.30324,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-04-30T00:00:00Z,3662.7223,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-05-31T00:00:00Z,3392.74068,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-06-30T00:00:00Z,3392.7642,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-07-31T00:00:00Z,3643.38582,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-08-31T00:00:00Z,3905.47718,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-09-30T00:00:00Z,3602.32206,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-10-31T00:00:00Z,3350.47025,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-11-30T00:00:00Z,3183.70745,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1983-12-31T00:00:00Z,2964.43051,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-01-31T00:00:00Z,3220.04636,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-02-29T00:00:00Z,3515.87355,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-03-31T00:00:00Z,3317.08522,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-04-30T00:00:00Z,3590.50001,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-05-31T00:00:00Z,2974.17807,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-06-30T00:00:00Z,3617.56434,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-07-31T00:00:00Z,3598.06778,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-08-31T00:00:00Z,3712.63555,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-09-30T00:00:00Z,3411.91047,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-10-31T00:00:00Z,3645.68142,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-11-30T00:00:00Z,3697.87544,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1984-12-31T00:00:00Z,3353.94346,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-01-31T00:00:00Z,3387.15474,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-02-28T00:00:00Z,3853.55772,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-03-31T00:00:00Z,3706.768,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-04-30T00:00:00Z,3637.40644,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-05-31T00:00:00Z,3690.4527,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-06-30T00:00:00Z,3184.19181,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-07-31T00:00:00Z,3392.17913,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-08-31T00:00:00Z,3422.34323,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-09-30T00:00:00Z,3630.56488,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-10-31T00:00:00Z,3839.02057,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-11-30T00:00:00Z,3445.3735,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1985-12-31T00:00:00Z,3226.89711,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-01-31T00:00:00Z,3145.44713,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-02-28T00:00:00Z,3558.01024,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-03-31T00:00:00Z,3864.30251,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-04-30T00:00:00Z,4007.43698,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-05-31T00:00:00Z,3841.08046,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-06-30T00:00:00Z,3818.36028,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-07-31T00:00:00Z,3748.51193,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-08-31T00:00:00Z,3576.86698,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-09-30T00:00:00Z,3768.40345,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-10-31T00:00:00Z,3722.3573,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-11-30T00:00:00Z,3428.61292,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1986-12-31T00:00:00Z,3053.58075,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-01-31T00:00:00Z,3537.76652,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-02-28T00:00:00Z,3406.81226,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-03-31T00:00:00Z,3484.36319,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-04-30T00:00:00Z,3534.20313,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-05-31T00:00:00Z,3803.42623,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-06-30T00:00:00Z,3401.02975,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-07-31T00:00:00Z,3437.64177,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-08-31T00:00:00Z,3772.44808,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-09-30T00:00:00Z,3426.87112,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-10-31T00:00:00Z,3700.22572,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-11-30T00:00:00Z,3541.32751,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1987-12-31T00:00:00Z,3081.84025,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-01-31T00:00:00Z,3361.10154,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-02-29T00:00:00Z,3750.75914,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-03-31T00:00:00Z,3812.48999,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-04-30T00:00:00Z,3532.18229,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-05-31T00:00:00Z,3507.00615,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-06-30T00:00:00Z,3290.76801,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-07-31T00:00:00Z,3494.98316,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-08-31T00:00:00Z,3538.91167,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-09-30T00:00:00Z,3371.83303,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-10-31T00:00:00Z,3926.03262,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-11-30T00:00:00Z,3698.47811,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1988-12-31T00:00:00Z,3309.16044,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-01-31T00:00:00Z,3766.82588,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-02-28T00:00:00Z,3864.29746,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-03-31T00:00:00Z,3779.32786,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-04-30T00:00:00Z,3647.34626,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-05-31T00:00:00Z,3730.86137,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-06-30T00:00:00Z,3550.40505,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-07-31T00:00:00Z,3706.34521,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-08-31T00:00:00Z,3622.8101,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-09-30T00:00:00Z,3539.72042,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-10-31T00:00:00Z,4132.57729,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-11-30T00:00:00Z,3516.18989,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1989-12-31T00:00:00Z,3211.14483,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-01-31T00:00:00Z,3642.90004,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-02-28T00:00:00Z,3594.97735,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-03-31T00:00:00Z,3580.33087,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-04-30T00:00:00Z,3604.50934,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-05-31T00:00:00Z,3390.62797,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-06-30T00:00:00Z,3362.55462,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-07-31T00:00:00Z,3404.04573,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-08-31T00:00:00Z,3554.79445,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-09-30T00:00:00Z,3229.77356,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-10-31T00:00:00Z,3076.24188,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-11-30T00:00:00Z,3156.02168,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1990-12-31T00:00:00Z,2858.53457,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-01-31T00:00:00Z,2956.58057,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-02-28T00:00:00Z,2962.24119,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-03-31T00:00:00Z,3450.92462,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-04-30T00:00:00Z,3490.66397,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-05-31T00:00:00Z,3632.36377,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-06-30T00:00:00Z,3477.46964,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-07-31T00:00:00Z,3605.09335,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-08-31T00:00:00Z,4005.84127,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-09-30T00:00:00Z,3956.65286,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-10-31T00:00:00Z,3466.73896,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-11-30T00:00:00Z,3361.29945,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1991-12-31T00:00:00Z,3090.79464,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-01-31T00:00:00Z,3632.48426,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-02-29T00:00:00Z,3443.08358,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-03-31T00:00:00Z,3256.54878,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-04-30T00:00:00Z,3119.92807,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-05-31T00:00:00Z,3245.5202,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-06-30T00:00:00Z,2940.43313,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-07-31T00:00:00Z,3071.16375,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-08-31T00:00:00Z,3393.36283,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-09-30T00:00:00Z,3276.99583,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-10-31T00:00:00Z,3093.8449,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-11-30T00:00:00Z,3127.77302,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1992-12-31T00:00:00Z,2732.74007,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-01-31T00:00:00Z,3070.67416,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-02-28T00:00:00Z,3221.77,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-03-31T00:00:00Z,3109.76315,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-04-30T00:00:00Z,3136.50495,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-05-31T00:00:00Z,3299.17874,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-06-30T00:00:00Z,3435.61505,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-07-31T00:00:00Z,3435.98111,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-08-31T00:00:00Z,3807.87693,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-09-30T00:00:00Z,3689.2979,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-10-31T00:00:00Z,3612.13414,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-11-30T00:00:00Z,3627.74056,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1993-12-31T00:00:00Z,3616.62661,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-01-31T00:00:00Z,3751.38736,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-02-28T00:00:00Z,4095.0162,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-03-31T00:00:00Z,4004.78449,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-04-30T00:00:00Z,3906.19409,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-05-31T00:00:00Z,3893.64181,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-06-30T00:00:00Z,3825.99293,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-07-31T00:00:00Z,3706.61096,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-08-31T00:00:00Z,3816.63469,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-09-30T00:00:00Z,3437.93636,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-10-31T00:00:00Z,3811.56522,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-11-30T00:00:00Z,4038.78543,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1994-12-31T00:00:00Z,3824.44821,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-01-31T00:00:00Z,4115.09918,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-02-28T00:00:00Z,3821.14927,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-03-31T00:00:00Z,4540.73319,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-04-30T00:00:00Z,4446.26557,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-05-31T00:00:00Z,4126.07964,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-06-30T00:00:00Z,4210.98938,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-07-31T00:00:00Z,4100.27709,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-08-31T00:00:00Z,4211.33684,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-09-30T00:00:00Z,4088.45455,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-10-31T00:00:00Z,4248.61716,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-11-30T00:00:00Z,3926.31202,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1995-12-31T00:00:00Z,3610.34322,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-01-31T00:00:00Z,3724.75294,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-02-29T00:00:00Z,3902.74073,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-03-31T00:00:00Z,4509.88188,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-04-30T00:00:00Z,4245.5485,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-05-31T00:00:00Z,4124.08287,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-06-30T00:00:00Z,4120.5919,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-07-31T00:00:00Z,4319.7319,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-08-31T00:00:00Z,3819.89304,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-09-30T00:00:00Z,3970.35888,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-10-31T00:00:00Z,4018.50219,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-11-30T00:00:00Z,4254.90866,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1996-12-31T00:00:00Z,3558.77582,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-01-31T00:00:00Z,3892.48675,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-02-28T00:00:00Z,4135.65615,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-03-31T00:00:00Z,3911.2995,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-04-30T00:00:00Z,3666.18522,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-05-31T00:00:00Z,3839.85209,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-06-30T00:00:00Z,3970.19578,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-07-31T00:00:00Z,3735.85074,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-08-31T00:00:00Z,3809.82927,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-09-30T00:00:00Z,4026.2358,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-10-31T00:00:00Z,4392.60296,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-11-30T00:00:00Z,4227.2457,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-12-31T00:00:00Z,4052.38771,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-01-31T00:00:00Z,4307.31069,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-02-28T00:00:00Z,4102.19767,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-03-31T00:00:00Z,3864.07407,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-04-30T00:00:00Z,3853.04587,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-05-31T00:00:00Z,3895.64819,value,m4_part,M25523
5,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-06-30T00:00:00Z,3568.48608,value,m4_part,M25523
